ILYR	IROW	ICOL	SHEAD
1	27	72 	39.56021374
1	27	73 	37.27721103
1	27	74 	35.06138331
1	27	75 	32.96625054
1	27	76 	31.06810208
1	27	77 	29.4843764
1	27	78 	28.30140317
1	27	79 	27.47267571
1	27	80 	26.92507532
1	28	1 	98.1063523
1	28	2 	96.64237873
1	28	3 	94.88837514
1	28	4 	92.92559035
1	28	5 	90.80742288
1	28	6 	88.57104233
1	28	7 	86.25194569
1	28	8 	83.88928229
1	28	9 	81.52319801
1	28	10 	79.19472027
1	28	11 	76.95054781
1	28	12 	74.84726869
1	28	13 	72.95281198
1	28	14 	71.34431728
1	28	15 	70.09329977
1	28	16 	69.23183433
1	28	17 	68.73126166
1	28	18 	68.52908223
1	28	19 	68.56708099
1	28	20 	68.80564495
1	28	21 	69.22513672
1	28	22 	69.82554603
1	28	23 	70.60715084
1	28	24 	71.52542652
1	28	25 	72.50187271
1	28	26 	73.4597193
1	28	27 	74.32393763
1	28	28 	75.01202211
1	28	29 	75.43532383
1	28	30 	75.52564547
1	28	31 	75.2720034
1	28	32 	74.71013036
1	28	33 	73.87835504
1	28	34 	72.79413878
1	28	35 	71.44824151
1	28	36 	69.8096817
1	28	37 	67.87623855
1	28	38 	65.71670469
1	28	39 	63.41713945
1	28	40 	61.04775105
1	28	41 	58.66684608
1	28	42 	56.32741003
1	28	43 	54.08358455
1	28	44 	51.99933929
1	28	45 	50.15251152
1	28	46 	48.61417249
1	28	47 	47.42766403
1	28	48 	46.61659598
1	28	49 	46.17918385
1	28	50 	46.08346097
1	28	51 	46.28134526
1	28	52 	46.7222006
1	28	53 	47.3540695
1	28	54 	48.11947837
1	28	55 	48.95188085
1	28	56 	49.77121746
1	28	57 	50.49451387
1	28	58 	51.08742744
1	28	59 	51.56227665
1	28	60 	51.92621401
1	28	61 	52.1725224
1	28	62 	52.28658269
1	28	63 	52.24771595
1	28	64 	52.0266939
1	28	65 	51.57730988
1	28	66 	50.81850355
1	28	67 	49.63580393
1	28	68 	47.99507821
1	28	69 	46.00634022
1	28	70 	43.79881424
1	28	71 	41.47661194
1	28	72 	39.12921591
1	28	73 	36.82006605
1	28	74 	34.5938918
1	28	75 	32.50471791
1	28	76 	30.62751494
1	28	77 	29.05111472
1	28	78 	27.83135251
1	28	79 	26.95105023
1	28	80 	26.36345771
1	29	1 	98.34904691
1	29	2 	96.90166563
1	29	3 	95.16664828
1	29	4 	93.20694054
1	29	5 	91.07170478
1	29	6 	88.7959231
1	29	7 	86.41850385
1	29	8 	83.98949761
1	29	9 	81.55951067
1	29	10 	79.17646398
1	29	11 	76.88927706
1	29	12 	74.75385984
1	29	13 	72.83972754
1	29	14 	71.2284179
1	29	15 	69.98998283
1	29	16 	69.14474746
1	29	17 	68.65566347
1	29	18 	68.46092016
1	29	19 	68.5043265
1	29	20 	68.7460548
1	29	21 	69.16553123
1	29	22 	69.76846919
1	29	23 	70.57147406
1	29	24 	71.52536705
1	29	25 	72.53845051
1	29	26 	73.53397481
1	29	27 	74.44145808
1	29	28 	75.18041833
1	29	29 	75.64929214
1	29	30 	75.75085852
1	29	31 	75.47358785
1	29	32 	74.87698381
1	29	33 	74.00809053
1	29	34 	72.88214752
1	29	35 	71.48997856
1	29	36 	69.81358078
1	29	37 	67.86012272
1	29	38 	65.68286397
1	29	39 	63.35698317
1	29	40 	60.95272337
1	29	41 	58.5296545
1	29	42 	56.14066294
1	29	43 	53.83842753
1	29	44 	51.68556033
1	29	45 	49.76513771
1	29	46 	48.1544397
1	29	47 	46.89958808
1	29	48 	46.04471387
1	29	49 	45.60265943
1	29	50 	45.53115844
1	29	51 	45.76872007
1	29	52 	46.26219516
1	29	53 	46.96078257
1	29	54 	47.80391721
1	29	55 	48.71858896
1	29	56 	49.61469801
1	29	57 	50.39065902
1	29	58 	51.0114381
1	29	59 	51.50505894
1	29	60 	51.88408788
1	29	61 	52.14308966
1	29	62 	52.26850504
1	29	63 	52.24087749
1	29	64 	52.0325925
1	29	65 	51.59921178
1	29	66 	50.8545294
1	29	67 	49.65059752
1	29	68 	47.93614213
1	29	69 	45.86203496
1	29	70 	43.57628124
1	29	71 	41.18746451
1	29	72 	38.79540738
1	29	73 	36.46259723
1	29	74 	34.22486253
1	29	75 	32.13654986
1	29	76 	30.26879258
1	29	77 	28.68862482
1	29	78 	27.43300237
1	29	79 	26.49959294
1	29	80 	25.86499519
1	30	1 	98.58697562
1	30	2 	97.13672616
1	30	3 	95.40100545
1	30	4 	93.43513022
1	30	5 	91.28343561
1	30	6 	88.97221229
1	30	7 	86.54043186
1	30	8 	84.05098656
1	30	9 	81.56320475
1	30	10 	79.12972324
1	30	11 	76.79900591
1	30	12 	74.62194585
1	30	13 	72.66721047
1	30	14 	71.02941625
1	30	15 	69.79981434
1	30	16 	68.99281913
1	30	17 	68.5436737
1	30	18 	68.37813295
1	30	19 	68.44227028
1	30	20 	68.70150542
1	30	21 	69.13918978
1	30	22 	69.76123173
1	30	23 	70.57933334
1	30	24 	71.54743225
1	30	25 	72.58017254
1	30	26 	73.60276517
1	30	27 	74.54668952
1	30	28 	75.33314582
1	30	29 	75.84908861
1	30	30 	75.96063946
1	30	31 	75.65844492
1	30	32 	75.03255445
1	30	33 	74.13612045
1	30	34 	72.98247501
1	30	35 	71.56218259
1	30	36 	69.85863873
1	30	37 	67.87834109
1	30	38 	65.67195857
1	30	39 	63.31413576
1	30	40 	60.87569808
1	30	41 	58.41604052
1	30	42 	55.98698774
1	30	43 	53.63897494
1	30	44 	51.43022304
1	30	45 	49.43595218
1	30	46 	47.72956242
1	30	47 	46.37514801
1	30	48 	45.46077754
1	30	49 	45.02143274
1	30	50 	44.98211649
1	30	51 	45.25829468
1	30	52 	45.80131219
1	30	53 	46.56726042
1	30	54 	47.48748705
1	30	55 	48.47483208
1	30	56 	49.43250872
1	30	57 	50.26578131
1	30	58 	50.93865335
1	30	59 	51.47008511
1	30	60 	51.87365912
1	30	61 	52.14780613
1	30	62 	52.28143269
1	30	63 	52.25533087
1	30	64 	52.03956632
1	30	65 	51.58502164
1	30	66 	50.8042601
1	30	67 	49.57004758
1	30	68 	47.84394319
1	30	69 	45.75116509
1	30	70 	43.43396333
1	30	71 	41.007625
1	30	72 	38.57705418
1	30	73 	36.20825862
1	30	74 	33.94023887
1	30	75 	31.83020823
1	30	76 	29.9494208
1	30	77 	28.35352229
1	30	78 	27.06481647
1	30	79 	26.08457169
1	30	80 	25.40655192
1	31	1 	98.84015195
1	31	2 	97.36657445
1	31	3 	95.6035781
1	31	4 	93.61049633
1	31	5 	91.43075742
1	31	6 	89.08533519
1	31	7 	86.61138677
1	31	8 	84.07615933
1	31	9 	81.54252259
1	31	10 	79.06818283
1	31	11 	76.70109512
1	31	12 	74.48361313
1	31	13 	72.47953674
1	31	14 	70.79842329
1	31	15 	69.57549773
1	31	16 	68.82153114
1	31	17 	68.42417913
1	31	18 	68.29484995
1	31	19 	68.38548035
1	31	20 	68.66965666
1	31	21 	69.13589205
1	31	22 	69.78498116
1	31	23 	70.6128211
1	31	24 	71.57975319
1	31	25 	72.61682131
1	31	26 	73.65162661
1	31	27 	74.61193485
1	31	28 	75.41435223
1	31	29 	75.94366217
1	31	30 	76.07038251
1	31	31 	75.7811004
1	31	32 	75.15799615
1	31	33 	74.25613824
1	31	34 	73.09449992
1	31	35 	71.66675346
1	31	36 	69.9480481
1	31	37 	67.93408194
1	31	38 	65.68566008
1	31	39 	63.28926131
1	31	40 	60.81749179
1	31	41 	58.3282705
1	31	42 	55.87152752
1	31	43 	53.49498699
1	31	44 	51.25060222
1	31	45 	49.19863769
1	31	46 	47.40257248
1	31	47 	45.94469669
1	31	48 	44.96327626
1	31	49 	44.52136451
1	31	50 	44.49943513
1	31	51 	44.79397414
1	31	52 	45.37120548
1	31	53 	46.2010963
1	31	54 	47.19800826
1	31	55 	48.25378995
1	31	56 	49.26809661
1	31	57 	50.15975311
1	31	58 	50.89173906
1	31	59 	51.46752288
1	31	60 	51.89843001
1	31	61 	52.18717685
1	31	62 	52.3256722
1	31	63 	52.2945188
1	31	64 	52.06004826
1	31	65 	51.56771862
1	31	66 	50.735931
1	31	67 	49.47622247
1	31	68 	47.76774764
1	31	69 	45.69314742
1	31	70 	43.37571115
1	31	71 	40.93359846
1	31	72 	38.46871148
1	31	73 	36.05253876
1	31	74 	33.73653768
1	31	75 	31.58305763
1	31	76 	29.67084338
1	31	77 	28.05173895
1	31	78 	26.72895376
1	31	79 	25.70193467
1	31	80 	24.98176495
1	32	1 	99.0974752
1	32	2 	97.58041843
1	32	3 	95.76627258
1	32	4 	93.72683349
1	32	5 	91.5063082
1	32	6 	89.12981546
1	32	7 	86.63343214
1	32	8 	84.07455029
1	32	9 	81.51404592
1	32	10 	79.01344042
1	32	11 	76.62281665
1	32	12 	74.38251794
1	32	13 	72.35473146
1	32	14 	70.65345103
1	32	15 	69.43550758
1	32	16 	68.70905187
1	32	17 	68.33725203
1	32	18 	68.22727388
1	32	19 	68.33470308
1	32	20 	68.63697928
1	32	21 	69.1239423
1	32	22 	69.7912944
1	32	23 	70.62676059
1	32	24 	71.59421375
1	32	25 	72.63393372
1	32	26 	73.67458396
1	32	27 	74.63827088
1	32	28 	75.43507501
1	32	29 	75.95688495
1	32	30 	76.10433171
1	32	31 	75.85512807
1	32	32 	75.25774417
1	32	33 	74.3638015
1	32	34 	73.20187868
1	32	35 	71.77306524
1	32	36 	70.04446451
1	32	37 	67.99628306
1	32	38 	65.7057703
1	32	39 	63.27373122
1	32	40 	60.77410766
1	32	41 	58.26410249
1	32	42 	55.79206738
1	32	43 	53.40239215
1	32	44 	51.14080058
1	32	45 	49.05883962
1	32	46 	47.2188978
1	32	47 	45.71397566
1	32	48 	44.68615997
1	32	49 	44.19941558
1	32	50 	44.14694611
1	32	51 	44.43078717
1	32	52 	45.02531023
1	32	53 	45.90884572
1	32	54 	46.9771976
1	32	55 	48.10380879
1	32	56 	49.18126951
1	32	57 	50.1287594
1	32	58 	50.9074734
1	32	59 	51.51634243
1	32	60 	51.96720442
1	32	61 	52.26607347
1	32	62 	52.4071543
1	32	63 	52.37148928
1	32	64 	52.12446622
1	32	65 	51.61141138
1	32	66 	50.75769862
1	32	67 	49.49100663
1	32	68 	47.79202653
1	32	69 	45.72399504
1	32	70 	43.40077954
1	32	71 	40.94058663
1	32	72 	38.44316314
1	32	73 	35.98350541
1	32	74 	33.62123335
1	32	75 	31.42252681
1	32	76 	29.47262074
1	32	77 	27.82181835
1	32	78 	26.45668407
1	32	79 	25.37490497
1	32	80 	24.60688979
1	33	1 	99.30471441
1	33	2 	97.73486641
1	33	3 	95.86586466
1	33	4 	93.78223949
1	33	5 	91.52729709
1	33	6 	89.12958945
1	33	7 	86.62391146
1	33	8 	84.05838993
1	33	9 	81.48919956
1	33	10 	78.97611929
1	33	11 	76.57361581
1	33	12 	74.33334344
1	33	13 	72.32539305
1	33	14 	70.65605923
1	33	15 	69.44215671
1	33	16 	68.68976767
1	33	17 	68.29771558
1	33	18 	68.1795386
1	33	19 	68.28638309
1	33	20 	68.59210921
1	33	21 	69.08434775
1	33	22 	69.75724018
1	33	23 	70.59847396
1	33	24 	71.57389361
1	33	25 	72.62460116
1	33	26 	73.67715098
1	33	27 	74.65027251
1	33	28 	75.45268731
1	33	29 	75.98340343
1	33	30 	76.15509843
1	33	31 	75.93628728
1	33	32 	75.35628407
1	33	33 	74.46320511
1	33	34 	73.28998978
1	33	35 	71.84171564
1	33	36 	70.0908481
1	33	37 	68.02349546
1	33	38 	65.71323962
1	33	39 	63.25978271
1	33	40 	60.74149745
1	33	41 	58.21988645
1	33	42 	55.74363817
1	33	43 	53.35357223
1	33	44 	51.09033998
1	33	45 	49.00253651
1	33	46 	47.15750166
1	33	47 	45.65131239
1	33	48 	44.59510287
1	33	49 	44.03759459
1	33	50 	43.92574699
1	33	51 	44.19042589
1	33	52 	44.80001224
1	33	53 	45.71925731
1	33	54 	46.8460759
1	33	55 	48.04781203
1	33	56 	49.19782933
1	33	57 	50.19703058
1	33	58 	51.0038789
1	33	59 	51.62665145
1	33	60 	52.08493262
1	33	61 	52.38770526
1	33	62 	52.53013589
1	33	63 	52.49450813
1	33	64 	52.24905121
1	33	65 	51.74370839
1	33	66 	50.90605638
1	33	67 	49.65333352
1	33	68 	47.9484131
1	33	69 	45.85591565
1	33	70 	43.5029527
1	33	71 	41.01275555
1	33	72 	38.48382847
1	33	73 	35.99178886
1	33	74 	33.59991847
1	33	75 	31.37583199
1	33	76 	29.39615039
1	33	77 	27.7042623
1	33	78 	26.29142679
1	33	79 	25.15468855
1	33	80 	24
1	34	1 	99.35082842
1	34	2 	97.76151867
1	34	3 	95.87353837
1	34	4 	93.77398217
1	34	5 	91.50644482
1	34	6 	89.1020705
1	34	7 	86.59565477
1	34	8 	84.03111468
1	34	9 	81.46041692
1	34	10 	78.94092459
1	34	11 	76.53266368
1	34	12 	74.30108976
1	34	13 	72.32510125
1	34	14 	70.69623945
1	34	15 	69.4882149
1	34	16 	68.70349467
1	34	17 	68.27806894
1	34	18 	68.13929011
1	34	19 	68.23449499
1	34	20 	68.53146514
1	34	21 	69.01449557
1	34	22 	69.68043879
1	34	23 	70.52539501
1	34	24 	71.51781634
1	34	25 	72.59164869
1	34	26 	73.66794239
1	34	27 	74.66581442
1	34	28 	75.4976864
1	34	29 	76.06356365
1	34	30 	76.2649707
1	34	31 	76.05695443
1	34	32 	75.47208278
1	34	33 	74.56507066
1	34	34 	73.36886165
1	34	35 	71.88817038
1	34	36 	70.10869048
1	34	37 	68.033333
1	34	38 	65.71914065
1	34	39 	63.25337252
1	34	40 	60.72144479
1	34	41 	58.19476894
1	34	42 	55.72313671
1	34	43 	53.34134158
1	34	44 	51.08413359
1	34	45 	48.99678366
1	34	46 	47.14879672
1	34	47 	45.63453529
1	34	48 	44.54624662
1	34	49 	43.93057518
1	34	50 	43.77026695
1	34	51 	44.02057071
1	34	52 	44.64392582
1	34	53 	45.59402782
1	34	54 	46.78025298
1	34	55 	48.07022249
1	34	56 	49.30838668
1	34	57 	50.35621811
1	34	58 	51.1716662
1	34	59 	51.79110536
1	34	60 	52.24743246
1	34	61 	52.55021687
1	34	62 	52.69338097
1	34	63 	52.66037451
1	34	64 	52.42447079
1	34	65 	51.9440446
1	34	66 	51.14950334
1	34	67 	49.9301015
1	34	68 	48.20565726
1	34	69 	46.06223433
1	34	70 	43.66314715
1	34	71 	41.1376073
1	34	72 	38.5813763
1	34	73 	36.06785604
1	34	74 	33.65904526
1	34	75 	31.42103717
1	34	76 	29.421686
1	34	77 	27.70215076
1	34	78 	26.26520193
1	34	79 	25.10944305
1	34	80 	24
1	35	1 	99.19295894
1	35	2 	97.63957214
1	35	3 	95.78427497
1	35	4 	93.70497017
1	35	5 	91.44918185
1	35	6 	89.05245257
1	35	7 	86.55176657
1	35	8 	83.99034748
1	35	9 	81.41751936
1	35	10 	78.88908816
1	35	11 	76.46962521
1	35	12 	74.23522499
1	35	13 	72.27276744
1	35	14 	70.6669009
1	35	15 	69.47036606
1	35	16 	68.67845845
1	35	17 	68.23950344
1	35	18 	68.08951454
1	35	19 	68.17546426
1	35	20 	68.46115822
1	35	21 	68.92778588
1	35	22 	69.57716215
1	35	23 	70.42380919
1	35	24 	71.44128048
1	35	25 	72.54630158
1	35	26 	73.65243671
1	35	27 	74.68292208
1	35	28 	75.55774055
1	35	29 	76.17677873
1	35	30 	76.41416303
1	35	31 	76.20252074
1	35	32 	75.59972714
1	35	33 	74.67627271
1	35	34 	73.46271349
1	35	35 	71.96166469
1	35	36 	70.16540543
1	35	37 	68.08237535
1	35	38 	65.75921587
1	35	39 	63.27545589
1	35	40 	60.72551801
1	35	41 	58.19588966
1	35	42 	55.73465445
1	35	43 	53.36357207
1	35	44 	51.10943898
1	35	45 	49.01380202
1	35	46 	47.14491942
1	35	47 	45.59704145
1	35	48 	44.46486029
1	35	49 	43.8067677
1	35	50 	43.61943602
1	35	51 	43.86155645
1	35	52 	44.49375775
1	35	53 	45.47646704
1	35	54 	46.73036813
1	35	55 	48.11825426
1	35	56 	49.45521186
1	35	57 	50.55122759
1	35	58 	51.36919725
1	35	59 	51.98593011
1	35	60 	52.44374496
1	35	61 	52.74904982
1	35	62 	52.89315756
1	35	63 	52.85988133
1	35	64 	52.62638157
1	35	65 	52.15843865
1	35	66 	51.3927311
1	35	67 	50.20065102
1	35	68 	48.46098205
1	35	69 	46.28242077
1	35	70 	43.85501318
1	35	71 	41.3071926
1	35	72 	38.73455581
1	35	73 	36.20867362
1	35	74 	33.78542696
1	35	75 	31.53057467
1	35	76 	29.51781829
1	35	77 	27.79802925
1	35	78 	26.37989572
1	35	79 	25.26080468
1	35	80 	24
1	36	1 	98.93716768
1	36	2 	97.43139036
1	36	3 	95.62868361
1	36	4 	93.58978947
1	36	5 	91.36157294
1	36	6 	88.98180671
1	36	7 	86.49048901
1	36	8 	83.93264315
1	36	9 	81.3552842
1	36	10 	78.81082081
1	36	11 	76.36568791
1	36	12 	74.10464998
1	36	13 	72.12682691
1	36	14 	70.52630334
1	36	15 	69.35191007
1	36	16 	68.5842313
1	36	17 	68.16246279
1	36	18 	68.02212785
1	36	19 	68.11182843
1	36	20 	68.39570375
1	36	21 	68.85414689
1	36	22 	69.49192968
1	36	23 	70.34027638
1	36	24 	71.3782459
1	36	25 	72.50612157
1	36	26 	73.63350355
1	36	27 	74.68724132
1	36	28 	75.59196509
1	36	29 	76.24876653
1	36	30 	76.5165303
1	36	31 	76.31304193
1	36	32 	75.71252006
1	36	33 	74.79298566
1	36	34 	73.58413309
1	36	35 	72.08773597
1	36	36 	70.29393531
1	36	37 	68.20560444
1	36	38 	65.86509991
1	36	39 	63.35466864
1	36	40 	60.78023686
1	36	41 	58.24625944
1	36	42 	55.79494779
1	36	43 	53.4299834
1	36	44 	51.17018969
1	36	45 	49.05370529
1	36	46 	47.14410549
1	36	47 	45.53569333
1	36	48 	44.34367313
1	36	49 	43.65594056
1	36	50 	43.46634702
1	36	51 	43.71004809
1	36	52 	44.3440811
1	36	53 	45.35399947
1	36	54 	46.67243393
1	36	55 	48.13654315
1	36	56 	49.54045069
1	36	57 	50.68761796
1	36	58 	51.5433153
1	36	59 	52.18867671
1	36	60 	52.66692174
1	36	61 	52.98397508
1	36	62 	53.13063981
1	36	63 	53.09069903
1	36	64 	52.84176722
1	36	65 	52.35014282
1	36	66 	51.55442608
1	36	67 	50.34237995
1	36	68 	48.62119031
1	36	69 	46.47690529
1	36	70 	44.07267858
1	36	71 	41.53369389
1	36	72 	38.9613933
1	36	73 	36.42921832
1	36	74 	33.98837285
1	36	75 	31.707953
1	36	76 	29.68137581
1	36	77 	27.98207148
1	36	78 	26.61315279
1	36	79 	25.55766141
1	36	80 	24.82328419
1	37	1 	98.67260793
1	37	2 	97.20194273
1	37	3 	95.44290924
1	37	4 	93.44400732
1	37	5 	91.24706501
1	37	6 	88.88629957
1	37	7 	86.40448938
1	37	8 	83.85158646
1	37	9 	81.27061613
1	37	10 	78.70515048
1	37	11 	76.22043928
1	37	12 	73.90915013
1	37	13 	71.88701263
1	37	14 	70.27798576
1	37	15 	69.1425464
1	37	16 	68.43035983
1	37	17 	68.053062
1	37	18 	67.94164485
1	37	19 	68.04966175
1	37	20 	68.34690721
1	37	21 	68.81821413
1	37	22 	69.46941003
1	37	23 	70.32338065
1	37	24 	71.35737186
1	37	25 	72.48328605
1	37	26 	73.61338255
1	37	27 	74.67179968
1	37	28 	75.57888248
1	37	29 	76.23440748
1	37	30 	76.51545933
1	37	31 	76.35391087
1	37	32 	75.79592638
1	37	33 	74.90882217
1	37	34 	73.72872815
1	37	35 	72.26251369
1	37	36 	70.49304869
1	37	37 	68.40585959
1	37	38 	66.04473913
1	37	39 	63.51093498
1	37	40 	60.92074307
1	37	41 	58.37899868
1	37	42 	55.92486651
1	37	43 	53.55698726
1	37	44 	51.28712556
1	37	45 	49.14533518
1	37	46 	47.18608415
1	37	47 	45.50180159
1	37	48 	44.23715018
1	37	49 	43.53305364
1	37	50 	43.36749338
1	37	51 	43.62877351
1	37	52 	44.26540343
1	37	53 	45.29516608
1	37	54 	46.6623846
1	37	55 	48.16097246
1	37	56 	49.58200569
1	37	57 	50.77473486
1	37	58 	51.70211196
1	37	59 	52.40777485
1	37	60 	52.92620857
1	37	61 	53.26530399
1	37	62 	53.41739916
1	37	63 	53.36635238
1	37	64 	53.08872701
1	37	65 	52.54964279
1	37	66 	51.6937896
1	37	67 	50.44552439
1	37	68 	48.7595306
1	37	69 	46.68824143
1	37	70 	44.34574156
1	37	71 	41.84601404
1	37	72 	39.29008006
1	37	73 	36.75451962
1	37	74 	34.29690371
1	37	75 	31.99102963
1	37	76 	29.94927174
1	37	77 	28.2715483
1	37	78 	26.94977842
1	37	79 	25.95005604
1	37	80 	25.26292489
1	38	1 	98.43136662
1	38	2 	96.97956089
1	38	3 	95.24328614
1	38	4 	93.26913461
1	38	5 	91.09570147
1	38	6 	88.74937203
1	38	7 	86.27539007
1	38	8 	83.73160156
1	38	9 	81.15466739
1	38	10 	78.5720688
1	38	11 	76.04782098
1	38	12 	73.68357895
1	38	13 	71.60648215
1	38	14 	69.98326004
1	38	15 	68.90256094
1	38	16 	68.26170264
1	38	17 	67.93745704
1	38	18 	67.86072949
1	38	19 	67.99300461
1	38	20 	68.31166678
1	38	21 	68.80699569
1	38	22 	69.48222988
1	38	23 	70.34228179
1	38	24 	71.36082707
1	38	25 	72.47083325
1	38	26 	73.59265636
1	38	27 	74.64677911
1	38	28 	75.54779781
1	38	29 	76.19692287
1	38	30 	76.49272194
1	38	31 	76.37820579
1	38	32 	75.87077884
1	38	33 	75.02295939
1	38	34 	73.87807051
1	38	35 	72.45223211
1	38	36 	70.72160784
1	38	37 	68.64221682
1	38	38 	66.26351073
1	38	39 	63.71963648
1	38	40 	61.13039832
1	38	41 	58.58362251
1	38	42 	56.12014481
1	38	43 	53.74835178
1	38	44 	51.47532028
1	38	45 	49.3194293
1	38	46 	47.32583824
1	38	47 	45.58870612
1	38	48 	44.27289385
1	38	49 	43.55598028
1	38	50 	43.41147628
1	38	51 	43.70589533
1	38	52 	44.37830525
1	38	53 	45.43693097
1	38	54 	46.81588522
1	38	55 	48.30565992
1	38	56 	49.71575794
1	38	57 	50.93182547
1	38	58 	51.91661691
1	38	59 	52.68235238
1	38	60 	53.24654037
1	38	61 	53.61323103
1	38	62 	53.77412654
1	38	63 	53.71272751
1	38	64 	53.40582285
1	38	65 	52.82180797
1	38	66 	51.91858126
1	38	67 	50.65080337
1	38	68 	48.99760297
1	38	69 	46.99151962
1	38	70 	44.71227054
1	38	71 	42.25859
1	38	72 	39.72631875
1	38	73 	37.19548778
1	38	74 	34.73474139
1	38	75 	32.42458304
1	38	76 	30.3778586
1	38	77 	28.69565035
1	38	78 	27.38526618
1	38	79 	26.41587768
1	38	80 	25.76243109
1	39	1 	98.21547655
1	39	2 	96.7647212
1	39	3 	95.02514834
1	39	4 	93.0505662
1	39	5 	90.88087357
1	39	6 	88.54100879
1	39	7 	86.07599767
1	39	8 	83.54446972
1	39	9 	80.97898288
1	39	10 	78.39457327
1	39	11 	75.85854283
1	39	12 	73.48335062
1	39	13 	71.39863752
1	39	14 	69.78461011
1	39	15 	68.74069364
1	39	16 	68.13967032
1	39	17 	67.84596782
1	39	18 	67.79167342
1	39	19 	67.94180423
1	39	20 	68.27723818
1	39	21 	68.7900881
1	39	22 	69.47996467
1	39	23 	70.3425502
1	39	24 	71.35125358
1	39	25 	72.45074928
1	39	26 	73.5685267
1	39	27 	74.625235
1	39	28 	75.53462893
1	39	29 	76.20023614
1	39	30 	76.52439148
1	39	31 	76.44406043
1	39	32 	75.96427687
1	39	33 	75.13569357
1	39	34 	74.00717369
1	39	35 	72.60011555
1	39	36 	70.89062504
1	39	37 	68.82457136
1	39	38 	66.45395985
1	39	39 	63.92364333
1	39	40 	61.34946546
1	39	41 	58.80987792
1	39	42 	56.34970447
1	39	43 	53.98742892
1	39	44 	51.72927613
1	39	45 	49.58133837
1	39	46 	47.58082247
1	39	47 	45.83553739
1	39	48 	44.5156589
1	39	49 	43.77669918
1	39	50 	43.62214042
1	39	51 	43.95436132
1	39	52 	44.69745474
1	39	53 	45.80358202
1	39	54 	47.17443605
1	39	55 	48.63245172
1	39	56 	50.01450727
1	39	57 	51.22848223
1	39	58 	52.24173612
1	39	59 	53.05034617
1	39	60 	53.65512307
1	39	61 	54.05064371
1	39	62 	54.22402223
1	39	63 	54.15715181
1	39	64 	53.82851861
1	39	65 	53.2134445
1	39	66 	52.28425881
1	39	67 	51.0145275
1	39	68 	49.39091769
1	39	69 	47.43090476
1	39	70 	45.19500014
1	39	71 	42.77445913
1	39	72 	40.26362662
1	39	73 	37.74529559
1	39	74 	35.29449829
1	39	75 	32.99318612
1	39	76 	30.94044912
1	39	77 	29.22892756
1	39	78 	27.90099808
1	39	79 	26.94466406
1	39	80 	26.31794271
1	40	1 	98.00382124
1	40	2 	96.5360112
1	40	3 	94.77061732
1	40	4 	92.77529239
1	40	5 	90.59242283
1	40	6 	88.25180043
1	40	7 	85.79433652
1	40	8 	83.26911578
1	40	9 	80.71020018
1	40	10 	78.14427728
1	40	11 	75.64354347
1	40	12 	73.32182984
1	40	13 	71.30769812
1	40	14 	69.74512707
1	40	15 	68.70018267
1	40	16 	68.08612183
1	40	17 	67.78893916
1	40	18 	67.73778934
1	40	19 	67.89321233
1	40	20 	68.23366723
1	40	21 	68.74981781
1	40	22 	69.44007923
1	40	23 	70.30047073
1	40	24 	71.307577
1	40	25 	72.40949968
1	40	26 	73.53548304
1	40	27 	74.60813461
1	40	28 	75.54506548
1	40	29 	76.25244529
1	40	30 	76.62096562
1	40	31 	76.56189735
1	40	32 	76.08020903
1	40	33 	75.2436767
1	40	34 	74.10544752
1	40	35 	72.68403194
1	40	36 	70.96205982
1	40	37 	68.9132581
1	40	38 	66.5849567
1	40	39 	64.09276406
1	40	40 	61.54546052
1	40	41 	59.02482478
1	40	42 	56.58315936
1	40	43 	54.24532392
1	40	44 	52.01786239
1	40	45 	49.89498206
1	40	46 	47.90099115
1	40	47 	46.15856221
1	40	48 	44.83745175
1	40	49 	44.07626272
1	40	50 	43.91547823
1	40	51 	44.29642269
1	40	52 	45.12220986
1	40	53 	46.29173002
1	40	54 	47.67931949
1	40	55 	49.12114173
1	40	56 	50.47239177
1	40	57 	51.66813425
1	40	58 	52.69074089
1	40	59 	53.5290495
1	40	60 	54.1696709
1	40	61 	54.59551611
1	40	62 	54.78615595
1	40	63 	54.72014918
1	40	64 	54.37782671
1	40	65 	53.74264383
1	40	66 	52.80063299
1	40	67 	51.53870447
1	40	68 	49.94305979
1	40	69 	48.01171995
1	40	70 	45.79446036
1	40	71 	43.38921254
1	40	72 	40.89363832
1	40	73 	38.39041256
1	40	74 	35.95365513
1	40	75 	33.65791455
1	40	76 	31.58663453
1	40	77 	29.83390511
1	40	78 	28.48301037
1	40	79 	27.54044786
1	40	80 	26.93977713
1	41	1 	97.73314914
1	41	2 	96.24192437
1	41	3 	94.45028851
1	41	4 	92.43766957
1	41	5 	90.24452604
1	41	6 	87.9017284
1	41	7 	85.44649263
1	41	8 	82.92135057
1	41	9 	80.36650787
1	41	10 	77.82862915
1	41	11 	75.38535335
1	41	12 	73.14491224
1	41	13 	71.22540722
1	41	14 	69.72910697
1	41	15 	68.69138627
1	41	16 	68.05962216
1	41	17 	67.74917974
1	41	18 	67.69200021
1	41	19 	67.84394022
1	41	20 	68.17902158
1	41	21 	68.68508803
1	41	22 	69.3618918
1	41	23 	70.21436361
1	41	24 	71.22719473
1	41	25 	72.34423291
1	41	26 	73.48894883
1	41	27 	74.5849995
1	41	28 	75.55554549
