ILYR	IROW	ICOL	CELLBOT
1	30	10	59.12972324
1	30	11	56.79900591
1	30	12	54.62194585
1	30	13	52.66721047
1	30	14	51.02941625
1	30	15	49.79981434
1	30	16	48.99281913
1	30	17	48.5436737
1	30	18	48.37813295
1	30	19	48.44227028
1	30	20	48.70150542
1	30	21	49.13918978
1	30	22	49.76123173
1	30	23	50.57933334
1	30	24	51.54743225
1	30	25	52.58017254
1	30	26	53.60276517
1	30	27	54.54668952
1	30	28	55.33314582
1	30	29	55.84908861
1	30	30	55.96063946
1	30	31	55.65844492
1	30	32	55.03255445
1	30	33	54.13612045
1	30	34	52.98247501
1	30	35	51.56218259
1	30	36	49.85863873
1	30	37	47.87834109
1	30	38	45.67195857
1	30	39	43.31413576
1	30	40	40.87569808
1	30	41	38.41604052
1	30	42	35.98698774
1	30	43	33.63897494
1	30	44	31.43022304
1	30	45	29.43595218
1	30	46	27.72956242
1	30	47	26.37514801
1	30	48	25.46077754
1	30	49	25.02143274
1	30	50	24.98211649
1	30	51	25.25829468
1	30	52	25.80131219
1	30	53	26.56726042
1	30	54	27.48748705
1	30	55	28.47483208
1	30	56	29.43250872
1	30	57	30.26578131
1	30	58	30.93865335
1	30	59	31.47008511
1	30	60	31.87365912
1	30	61	32.14780613
1	30	62	32.28143269
1	30	63	32.25533087
1	30	64	32.03956632
1	30	65	31.58502164
1	30	66	30.8042601
1	30	67	29.57004758
1	30	68	27.84394319
1	30	69	25.75116509
1	30	70	23.43396333
1	30	71	21.007625
1	30	72	18.57705418
1	30	73	16.20825862
1	30	74	13.94023887
1	30	75	11.83020823
1	30	76	9.949420797
1	30	77	8.35352229
1	30	78	7.06481647
1	30	79	6.084571694
1	30	80	5.406551917
1	31	1	78.84015195
1	31	2	77.36657445
1	31	3	75.6035781
1	31	4	73.61049633
1	31	5	71.43075742
1	31	6	69.08533519
1	31	7	66.61138677
1	31	8	64.07615933
1	31	9	61.54252259
1	31	10	59.06818283
1	31	11	56.70109512
1	31	12	54.48361313
1	31	13	52.47953674
1	31	14	50.79842329
1	31	15	49.57549773
1	31	16	48.82153114
1	31	17	48.42417913
1	31	18	48.29484995
1	31	19	48.38548035
1	31	20	48.66965666
1	31	21	49.13589205
1	31	22	49.78498116
1	31	23	50.6128211
1	31	24	51.57975319
1	31	25	52.61682131
1	31	26	53.65162661
1	31	27	54.61193485
1	31	28	55.41435223
1	31	29	55.94366217
1	31	30	56.07038251
1	31	31	55.7811004
1	31	32	55.15799615
1	31	33	54.25613824
1	31	34	53.09449992
1	31	35	51.66675346
1	31	36	49.9480481
1	31	37	47.93408194
1	31	38	45.68566008
1	31	39	43.28926131
1	31	40	40.81749179
1	31	41	38.3282705
1	31	42	35.87152752
1	31	43	33.49498699
1	31	44	31.25060222
1	31	45	29.19863769
1	31	46	27.40257248
1	31	47	25.94469669
1	31	48	24.96327626
1	31	49	24.52136451
1	31	50	24.49943513
1	31	51	24.79397414
1	31	52	25.37120548
1	31	53	26.2010963
1	31	54	27.19800826
1	31	55	28.25378995
1	31	56	29.26809661
1	31	57	30.15975311
1	31	58	30.89173906
1	31	59	31.46752288
1	31	60	31.89843001
1	31	61	32.18717685
1	31	62	32.3256722
1	31	63	32.2945188
1	31	64	32.06004826
1	31	65	31.56771862
1	31	66	30.735931
1	31	67	29.47622247
1	31	68	27.76774764
1	31	69	25.69314742
1	31	70	23.37571115
1	31	71	20.93359846
1	31	72	18.46871148
1	31	73	16.05253876
1	31	74	13.73653768
1	31	75	11.58305763
1	31	76	9.670843376
1	31	77	8.051738947
1	31	78	6.728953764
1	31	79	5.701934674
1	31	80	4.981764949
1	32	1	79.0974752
1	32	2	77.58041843
1	32	3	75.76627258
1	32	4	73.72683349
1	32	5	71.5063082
1	32	6	69.12981546
1	32	7	66.63343214
1	32	8	64.07455029
1	32	9	61.51404592
1	32	10	59.01344042
1	32	11	56.62281665
1	32	12	54.38251794
1	32	13	52.35473146
1	32	14	50.65345103
1	32	15	49.43550758
1	32	16	48.70905187
1	32	17	48.33725203
1	32	18	48.22727388
1	32	19	48.33470308
1	32	20	48.63697928
1	32	21	49.1239423
1	32	22	49.7912944
1	32	23	50.62676059
1	32	24	51.59421375
1	32	25	52.63393372
1	32	26	53.67458396
1	32	27	54.63827088
1	32	28	55.43507501
1	32	29	55.95688495
1	32	30	56.10433171
1	32	31	55.85512807
1	32	32	55.25774417
1	32	33	54.3638015
1	32	34	53.20187868
1	32	35	51.77306524
1	32	36	50.04446451
1	32	37	47.99628306
1	32	38	45.7057703
1	32	39	43.27373122
1	32	40	40.77410766
1	32	41	38.26410249
1	32	42	35.79206738
1	32	43	33.40239215
1	32	44	31.14080058
1	32	45	29.05883962
1	32	46	27.2188978
1	32	47	25.71397566
1	32	48	24.68615997
1	32	49	24.19941558
1	32	50	24.14694611
1	32	51	24.43078717
1	32	52	25.02531023
1	32	53	25.90884572
1	32	54	26.9771976
1	32	55	28.10380879
1	32	56	29.18126951
1	32	57	30.1287594
1	32	58	30.9074734
1	32	59	31.51634243
1	32	60	31.96720442
1	32	61	32.26607347
1	32	62	32.4071543
1	32	63	32.37148928
1	32	64	32.12446622
1	32	65	31.61141138
1	32	66	30.75769862
1	32	67	29.49100663
1	32	68	27.79202653
1	32	69	25.72399504
1	32	70	23.40077954
1	32	71	20.94058663
1	32	72	18.44316314
1	32	73	15.98350541
1	32	74	13.62123335
1	32	75	11.42252681
1	32	76	9.472620741
1	32	77	7.82181835
1	32	78	6.456684074
1	32	79	5.374904973
1	32	80	4.60688979
1	33	1	79.30471441
1	33	2	77.73486641
1	33	3	75.86586466
1	33	4	73.78223949
1	33	5	71.52729709
1	33	6	69.12958945
1	33	7	66.62391146
1	33	8	64.05838993
1	33	9	61.48919956
1	33	10	58.97611929
1	33	11	56.57361581
1	33	12	54.33334344
1	33	13	52.32539305
1	33	14	50.65605923
1	33	15	49.44215671
1	33	16	48.68976767
1	33	17	48.29771558
1	33	18	48.1795386
1	33	19	48.28638309
1	33	20	48.59210921
1	33	21	49.08434775
1	33	22	49.75724018
1	33	23	50.59847396
1	33	24	51.57389361
1	33	25	52.62460116
1	33	26	53.67715098
1	33	27	54.65027251
1	33	28	55.45268731
1	33	29	55.98340343
1	33	30	56.15509843
1	33	31	55.93628728
1	33	32	55.35628407
1	33	33	54.46320511
1	33	34	53.28998978
1	33	35	51.84171564
1	33	36	50.0908481
1	33	37	48.02349546
1	33	38	45.71323962
1	33	39	43.25978271
1	33	40	40.74149745
1	33	41	38.21988645
1	33	42	35.74363817
1	33	43	33.35357223
1	33	44	31.09033998
1	33	45	29.00253651
1	33	46	27.15750166
1	33	47	25.65131239
1	33	48	24.59510287
1	33	49	24.03759459
1	33	50	23.92574699
1	33	51	24.19042589
1	33	52	24.80001224
1	33	53	25.71925731
1	33	54	26.8460759
1	33	55	28.04781203
1	33	56	29.19782933
1	33	57	30.19703058
1	33	58	31.0038789
1	33	59	31.62665145
1	33	60	32.08493262
1	33	61	32.38770526
1	33	62	32.53013589
1	33	63	32.49450813
1	33	64	32.24905121
1	33	65	31.74370839
1	33	66	30.90605638
1	33	67	29.65333352
1	33	68	27.9484131
1	33	69	25.85591565
1	33	70	23.5029527
1	33	71	21.01275555
1	33	72	18.48382847
1	33	73	15.99178886
1	33	74	13.59991847
1	33	75	11.37583199
1	33	76	9.396150389
1	33	77	7.704262304
1	33	78	6.291426787
1	33	79	5.154688547
1	33	80	4.336700412
1	34	1	79.35082842
1	34	2	77.76151867
1	34	3	75.87353837
1	34	4	73.77398217
1	34	5	71.50644482
1	34	6	69.1020705
1	34	7	66.59565477
1	34	8	64.03111468
1	34	9	61.46041692
1	34	10	58.94092459
1	34	11	56.53266368
1	34	12	54.30108976
1	34	13	52.32510125
1	34	14	50.69623945
1	34	15	49.4882149
1	34	16	48.70349467
1	34	17	48.27806894
1	34	18	48.13929011
1	34	19	48.23449499
1	34	20	48.53146514
1	34	21	49.01449557
1	34	22	49.68043879
1	34	23	50.52539501
1	34	24	51.51781634
1	34	25	52.59164869
1	34	26	53.66794239
1	34	27	54.66581442
1	34	28	55.4976864
1	34	29	56.06356365
1	34	30	56.2649707
1	34	31	56.05695443
1	34	32	55.47208278
1	34	33	54.56507066
1	34	34	53.36886165
1	34	35	51.88817038
1	34	36	50.10869048
1	34	37	48.033333
1	34	38	45.71914065
1	34	39	43.25337252
1	34	40	40.72144479
1	34	41	38.19476894
1	34	42	35.72313671
1	34	43	33.34134158
1	34	44	31.08413359
1	34	45	28.99678366
1	34	46	27.14879672
1	34	47	25.63453529
1	34	48	24.54624662
1	34	49	23.93057518
1	34	50	23.77026695
1	34	51	24.02057071
1	34	52	24.64392582
1	34	53	25.59402782
1	34	54	26.78025298
1	34	55	28.07022249
1	34	56	29.30838668
1	34	57	30.35621811
1	34	58	31.1716662
1	34	59	31.79110536
1	34	60	32.24743246
1	34	61	32.55021687
1	34	62	32.69338097
1	34	63	32.66037451
1	34	64	32.42447079
1	34	65	31.9440446
1	34	66	31.14950334
1	34	67	29.9301015
1	34	68	28.20565726
1	34	69	26.06223433
1	34	70	23.66314715
1	34	71	21.1376073
1	34	72	18.5813763
1	34	73	16.06785604
1	34	74	13.65904526
1	34	75	11.42103717
1	34	76	9.421685997
1	34	77	7.702150763
1	34	78	6.265201933
1	34	79	5.109443055
1	34	80	4.276601538
1	35	1	79.19295894
1	35	2	77.63957214
1	35	3	75.78427497
1	35	4	73.70497017
1	35	5	71.44918185
1	35	6	69.05245257
1	35	7	66.55176657
1	35	8	63.99034748
1	35	9	61.41751936
1	35	10	58.88908816
1	35	11	56.46962521
1	35	12	54.23522499
1	35	13	52.27276744
1	35	14	50.6669009
1	35	15	49.47036606
1	35	16	48.67845845
1	35	17	48.23950344
1	35	18	48.08951454
1	35	19	48.17546426
1	35	20	48.46115822
1	35	21	48.92778588
1	35	22	49.57716215
1	35	23	50.42380919
1	35	24	51.44128048
1	35	25	52.54630158
1	35	26	53.65243671
1	35	27	54.68292208
1	35	28	55.55774055
1	35	29	56.17677873
1	35	30	56.41416303
1	35	31	56.20252074
1	35	32	55.59972714
1	35	33	54.67627271
1	35	34	53.46271349
1	35	35	51.96166469
1	35	36	50.16540543
1	35	37	48.08237535
1	35	38	45.75921587
1	35	39	43.27545589
1	35	40	40.72551801
1	35	41	38.19588966
1	35	42	35.73465445
1	35	43	33.36357207
1	35	44	31.10943898
1	35	45	29.01380202
1	35	46	27.14491942
1	35	47	25.59704145
1	35	48	24.46486029
1	35	49	23.8067677
1	35	50	23.61943602
1	35	51	23.86155645
1	35	52	24.49375775
1	35	53	25.47646704
1	35	54	26.73036813
1	35	55	28.11825426
1	35	56	29.45521186
1	35	57	30.55122759
1	35	58	31.36919725
1	35	59	31.98593011
1	35	60	32.44374496
1	35	61	32.74904982
1	35	62	32.89315756
1	35	63	32.85988133
1	35	64	32.62638157
1	35	65	32.15843865
1	35	66	31.3927311
1	35	67	30.20065102
1	35	68	28.46098205
1	35	69	26.28242077
1	35	70	23.85501318
1	35	71	21.3071926
1	35	72	18.73455581
1	35	73	16.20867362
1	35	74	13.78542696
1	35	75	11.53057467
1	35	76	9.517818286
1	35	77	7.798029253
1	35	78	6.379895725
1	35	79	5.260804677
1	35	80	4.469379589
1	36	1	78.93716768
1	36	2	77.43139036
1	36	3	75.62868361
1	36	4	73.58978947
1	36	5	71.36157294
1	36	6	68.98180671
1	36	7	66.49048901
1	36	8	63.93264315
1	36	9	61.3552842
1	36	10	58.81082081
1	36	11	56.36568791
1	36	12	54.10464998
1	36	13	52.12682691
1	36	14	50.52630334
1	36	15	49.35191007
1	36	16	48.5842313
1	36	17	48.16246279
1	36	18	48.02212785
1	36	19	48.11182843
1	36	20	48.39570375
1	36	21	48.85414689
1	36	22	49.49192968
1	36	23	50.34027638
1	36	24	51.3782459
1	36	25	52.50612157
1	36	26	53.63350355
1	36	27	54.68724132
1	36	28	55.59196509
1	36	29	56.24876653
1	36	30	56.5165303
1	36	31	56.31304193
1	36	32	55.71252006
1	36	33	54.79298566
1	36	34	53.58413309
1	36	35	52.08773597
1	36	36	50.29393531
1	36	37	48.20560444
1	36	38	45.86509991
1	36	39	43.35466864
1	36	40	40.78023686
1	36	41	38.24625944
1	36	42	35.79494779
1	36	43	33.4299834
1	36	44	31.17018969
1	36	45	29.05370529
1	36	46	27.14410549
1	36	47	25.53569333
1	36	48	24.34367313
1	36	49	23.65594056
1	36	50	23.46634702
1	36	51	23.71004809
1	36	52	24.3440811
1	36	53	25.35399947
1	36	54	26.67243393
1	36	55	28.13654315
1	36	56	29.54045069
1	36	57	30.68761796
1	36	58	31.5433153
1	36	59	32.18867671
1	36	60	32.66692174
1	36	61	32.98397508
1	36	62	33.13063981
1	36	63	33.09069903
1	36	64	32.84176722
1	36	65	32.35014282
1	36	66	31.55442608
1	36	67	30.34237995
1	36	68	28.62119031
1	36	69	26.47690529
1	36	70	24.07267858
1	36	71	21.53369389
1	36	72	18.9613933
1	36	73	16.42921832
1	36	74	13.98837285
1	36	75	11.707953
1	36	76	9.681375813
1	36	77	7.982071476
1	36	78	6.613152793
1	36	79	5.557661409
1	36	80	4.823284195
1	37	1	78.67260793
1	37	2	77.20194273
1	37	3	75.44290924
1	37	4	73.44400732
1	37	5	71.24706501
1	37	6	68.88629957
1	37	7	66.40448938
1	37	8	63.85158646
1	37	9	61.27061613
1	37	10	58.70515048
1	37	11	56.22043928
1	37	12	53.90915013
1	37	13	51.88701263
1	37	14	50.27798576
1	37	15	49.1425464
1	37	16	48.43035983
1	37	17	48.053062
1	37	18	47.94164485
1	37	19	48.04966175
1	37	20	48.34690721
1	37	21	48.81821413
1	37	22	49.46941003
1	37	23	50.32338065
1	37	24	51.35737186
1	37	25	52.48328605
1	37	26	53.61338255
1	37	27	54.67179968
1	37	28	55.57888248
1	37	29	56.23440748
1	37	30	56.51545933
1	37	31	56.35391087
1	37	32	55.79592638
1	37	33	54.90882217
1	37	34	53.72872815
1	37	35	52.26251369
1	37	36	50.49304869
1	37	37	48.40585959
1	37	38	46.04473913
1	37	39	43.51093498
1	37	40	40.92074307
1	37	41	38.37899868
1	37	42	35.92486651
1	37	43	33.55698726
1	37	44	31.28712556
1	37	45	29.14533518
1	37	46	27.18608415
1	37	47	25.50180159
1	37	48	24.23715018
1	37	49	23.53305364
1	37	50	23.36749338
1	37	51	23.62877351
1	37	52	24.26540343
1	37	53	25.29516608
1	37	54	26.6623846
1	37	55	28.16097246
1	37	56	29.58200569
1	37	57	30.77473486
1	37	58	31.70211196
1	37	59	32.40777485
1	37	60	32.92620857
1	37	61	33.26530399
1	37	62	33.41739916
1	37	63	33.36635238
1	37	64	33.08872701
1	37	65	32.54964279
1	37	66	31.6937896
1	37	67	30.44552439
1	37	68	28.7595306
1	37	69	26.68824143
1	37	70	24.34574156
1	37	71	21.84601404
1	37	72	19.29008006
1	37	73	16.75451962
1	37	74	14.29690371
1	37	75	11.99102963
1	37	76	9.949271741
1	37	77	8.2715483
1	37	78	6.949778423
1	37	79	5.950056042
1	37	80	5.262924889
1	38	1	78.43136662
1	38	2	76.97956089
1	38	3	75.24328614
1	38	4	73.26913461
1	38	5	71.09570147
1	38	6	68.74937203
1	38	7	66.27539007
1	38	8	63.73160156
1	38	9	61.15466739
1	38	10	58.5720688
1	38	11	56.04782098
1	38	12	53.68357895
1	38	13	51.60648215
1	38	14	49.98326004
1	38	15	48.90256094
1	38	16	48.26170264
1	38	17	47.93745704
1	38	18	47.86072949
1	38	19	47.99300461
1	38	20	48.31166678
1	38	21	48.80699569
1	38	22	49.48222988
1	38	23	50.34228179
1	38	24	51.36082707
1	38	25	52.47083325
1	38	26	53.59265636
1	38	27	54.64677911
1	38	28	55.54779781
1	38	29	56.19692287
1	38	30	56.49272194
1	38	31	56.37820579
1	38	32	55.87077884
1	38	33	55.02295939
1	38	34	53.87807051
1	38	35	52.45223211
1	38	36	50.72160784
1	38	37	48.64221682
1	38	38	46.26351073
1	38	39	43.71963648
1	38	40	41.13039832
1	38	41	38.58362251
1	38	42	36.12014481
1	38	43	33.74835178
1	38	44	31.47532028
1	38	45	29.3194293
1	38	46	27.32583824
1	38	47	25.58870612
1	38	48	24.27289385
1	38	49	23.55598028
1	38	50	23.41147628
1	38	51	23.70589533
1	38	52	24.37830525
1	38	53	25.43693097
1	38	54	26.81588522
1	38	55	28.30565992
1	38	56	29.71575794
1	38	57	30.93182547
1	38	58	31.91661691
1	38	59	32.68235238
1	38	60	33.24654037
1	38	61	33.61323103
1	38	62	33.77412654
1	38	63	33.71272751
1	38	64	33.40582285
1	38	65	32.82180797
1	38	66	31.91858126
1	38	67	30.65080337
1	38	68	28.99760297
1	38	69	26.99151962
1	38	70	24.71227054
1	38	71	22.25859
1	38	72	19.72631875
1	38	73	17.19548778
1	38	74	14.73474139
1	38	75	12.42458304
1	38	76	10.3778586
1	38	77	8.695650349
1	38	78	7.385266183
1	38	79	6.415877677
1	38	80	5.762431088
1	39	1	78.21547655
1	39	2	76.7647212
1	39	3	75.02514834
1	39	4	73.0505662
1	39	5	70.88087357
1	39	6	68.54100879
1	39	7	66.07599767
1	39	8	63.54446972
1	39	9	60.97898288
1	39	10	58.39457327
1	39	11	55.85854283
1	39	12	53.48335062
1	39	13	51.39863752
1	39	14	49.78461011
1	39	15	48.74069364
1	39	16	48.13967032
1	39	17	47.84596782
1	39	18	47.79167342
1	39	19	47.94180423
1	39	20	48.27723818
1	39	21	48.7900881
1	39	22	49.47996467
1	39	23	50.3425502
1	39	24	51.35125358
1	39	25	52.45074928
1	39	26	53.5685267
1	39	27	54.625235
1	39	28	55.53462893
1	39	29	56.20023614
1	39	30	56.52439148
1	39	31	56.44406043
1	39	32	55.96427687
1	39	33	55.13569357
1	39	34	54.00717369
1	39	35	52.60011555
1	39	36	50.89062504
1	39	37	48.82457136
1	39	38	46.45395985
1	39	39	43.92364333
1	39	40	41.34946546
1	39	41	38.80987792
1	39	42	36.34970447
1	39	43	33.98742892
1	39	44	31.72927613
1	39	45	29.58133837
1	39	46	27.58082247
1	39	47	25.83553739
1	39	48	24.5156589
1	39	49	23.77669918
1	39	50	23.62214042
1	39	51	23.95436132
1	39	52	24.69745474
1	39	53	25.80358202
1	39	54	27.17443605
1	39	55	28.63245172
1	39	56	30.01450727
1	39	57	31.22848223
1	39	58	32.24173612
1	39	59	33.05034617
1	39	60	33.65512307
1	39	61	34.05064371
1	39	62	34.22402223
1	39	63	34.15715181
1	39	64	33.82851861
1	39	65	33.2134445
1	39	66	32.28425881
1	39	67	31.0145275
1	39	68	29.39091769
1	39	69	27.43090476
1	39	70	25.19500014
1	39	71	22.77445913
1	39	72	20.26362662
1	39	73	17.74529559
1	39	74	15.29449829
1	39	75	12.99318612
1	39	76	10.94044912
1	39	77	9.228927562
1	39	78	7.900998081
1	39	79	6.944664062
1	39	80	6.31794271
1	40	1	78.00382124
1	40	2	76.5360112
1	40	3	74.77061732
1	40	4	72.77529239
1	40	5	70.59242283
1	40	6	68.25180043
1	40	7	65.79433652
1	40	8	63.26911578
1	40	9	60.71020018
1	40	10	58.14427728
1	40	11	55.64354347
1	40	12	53.32182984
1	40	13	51.30769812
1	40	14	49.74512707
1	40	15	48.70018267
1	40	16	48.08612183
1	40	17	47.78893916
1	40	18	47.73778934
1	40	19	47.89321233
1	40	20	48.23366723
1	40	21	48.74981781
1	40	22	49.44007923
1	40	23	50.30047073
1	40	24	51.307577
1	40	25	52.40949968
1	40	26	53.53548304
1	40	27	54.60813461
1	40	28	55.54506548
1	40	29	56.25244529
1	40	30	56.62096562
1	40	31	56.56189735
1	40	32	56.08020903
1	40	33	55.2436767
1	40	34	54.10544752
1	40	35	52.68403194
1	40	36	50.96205982
1	40	37	48.9132581
1	40	38	46.5849567
1	40	39	44.09276406
1	40	40	41.54546052
1	40	41	39.02482478
1	40	42	36.58315936
1	40	43	34.24532392
1	40	44	32.01786239
1	40	45	29.89498206
1	40	46	27.90099115
1	40	47	26.15856221
1	40	48	24.83745175
1	40	49	24.07626272
1	40	50	23.91547823
1	40	51	24.29642269
1	40	52	25.12220986
1	40	53	26.29173002
1	40	54	27.67931949
1	40	55	29.12114173
1	40	56	30.47239177
1	40	57	31.66813425
1	40	58	32.69074089
1	40	59	33.5290495
1	40	60	34.1696709
1	40	61	34.59551611
1	40	62	34.78615595
1	40	63	34.72014918
1	40	64	34.37782671
1	40	65	33.74264383
1	40	66	32.80063299
1	40	67	31.53870447
1	40	68	29.94305979
1	40	69	28.01171995
1	40	70	25.79446036
1	40	71	23.38921254
1	40	72	20.89363832
1	40	73	18.39041256
1	40	74	15.95365513
1	40	75	13.65791455
1	40	76	11.58663453
1	40	77	9.833905112
1	40	78	8.483010369
1	40	79	7.540447864
1	40	80	6.939777126
1	41	1	77.73314914
1	41	2	76.24192437
1	41	3	74.45028851
1	41	4	72.43766957
1	41	5	70.24452604
1	41	6	67.9017284
1	41	7	65.44649263
1	41	8	62.92135057
1	41	9	60.36650787
1	41	10	57.82862915
1	41	11	55.38535335
1	41	12	53.14491224
1	41	13	51.22540722
1	41	14	49.72910697
1	41	15	48.69138627
1	41	16	48.05962216
1	41	17	47.74917974
1	41	18	47.69200021
1	41	19	47.84394022
1	41	20	48.17902158
1	41	21	48.68508803
1	41	22	49.3618918
1	41	23	50.21436361
1	41	24	51.22719473
1	41	25	52.34423291
1	41	26	53.48894883
1	41	27	54.5849995
1	41	28	55.55554549
1	41	29	56.31156914
1	41	30	56.73064868
1	41	31	56.68640841
1	41	32	56.19129296
1	41	33	55.33963223
1	41	34	54.18570435
1	41	35	52.7448572
1	41	36	51.01023176
1	41	37	48.97958451
1	41	38	46.69436731
1	41	39	44.24136068
1	41	40	41.72040627
1	41	41	39.22192681
1	41	42	36.80685749
1	41	43	34.49822035
1	41	44	32.29826632
1	41	45	30.19793472
1	41	46	28.21701458
1	41	47	26.47331172
1	41	48	25.13100795
1	41	49	24.34496049
1	41	50	24.20309606
1	41	51	24.66114127
1	41	52	25.58342189
1	41	53	26.82751971
1	41	54	28.25477143
1	41	55	29.70385112
1	41	56	31.03474658
1	41	57	32.21560753
1	41	58	33.24805124
1	41	59	34.11617185
1	41	60	34.79524545
1	41	61	35.25706839
1	41	62	35.47201068
1	41	63	35.412996
1	41	64	35.06090286
1	41	65	34.40713877
1	41	66	33.45084639
1	41	67	32.19151458
1	41	68	30.61572011
1	41	69	28.69900598
1	41	70	26.4846178
1	41	71	24.08660839
1	41	72	21.60500691
1	41	73	19.11976011
1	41	74	16.70168542
1	41	75	14.41566196
1	41	76	12.33126264
1	41	77	10.5435688
1	41	78	9.173397639
1	41	79	8.2408287
1	41	80	7.65353328
1	42	1	77.28035267
1	42	2	75.80542613
1	42	3	74.03023576
1	42	4	72.0316884
1	42	5	69.84704045
1	42	6	67.50901607
1	42	7	65.056383
1	42	8	62.53225744
1	42	9	59.98344993
1	42	10	57.46876375
1	42	11	55.07101895
1	42	12	52.89669501
1	42	13	51.05635648
1	42	14	49.62895704
1	42	15	48.62887215
1	42	16	48.00980557
1	42	17	47.70223075
1	42	18	47.64466964
1	42	19	47.79318216
1	42	20	48.11972052
1	42	21	48.60978686
1	42	22	49.26463225
1	42	23	50.103895
1	42	24	51.12722109
1	42	25	52.26558291
1	42	26	53.43078795
1	42	27	54.54633064
1	42	28	55.53749659
1	42	29	56.31598385
1	42	30	56.75851539
1	42	31	56.73730037
1	42	32	56.26037347
1	42	33	55.41857897
1	42	34	54.26700969
1	42	35	52.82559044
1	42	36	51.09683388
1	42	37	49.08710089
1	42	38	46.83227271
1	42	39	44.40499455
1	42	40	41.90023528
1	42	41	39.41972845
1	42	42	37.03355479
1	42	43	34.75249531
1	42	44	32.57062257
1	42	45	30.48669864
1	42	46	28.52824522
1	42	47	26.78731373
1	42	48	25.4097114
1	42	49	24.58698867
1	42	50	24.48596092
1	42	51	25.05334652
1	42	52	26.07969906
1	42	53	27.38811246
1	42	54	28.84099596
1	42	55	30.29486958
1	42	56	31.63016874
1	42	57	32.82636502
1	42	58	33.88846144
1	42	59	34.7985596
1	42	60	35.52619082
1	42	61	36.03480894
1	42	62	36.28437606
1	42	63	36.23830993
1	42	64	35.87530051
1	42	65	35.19472884
1	42	66	34.20843401
1	42	67	32.92638683
1	42	68	31.34054086
1	42	69	29.4268588
1	42	70	27.22578379
1	42	71	24.84740947
1	42	72	22.38847569
1	42	73	19.92835778
1	42	74	17.53872042
1	42	75	15.28011634
1	42	76	13.21625332
1	42	77	11.43751375
1	42	78	10.05732971
1	42	79	9.098917181
1	42	80	8.487412524
1	43	1	76.59192137
1	43	2	75.19819319
1	43	3	73.501734
1	43	4	71.55930282
1	43	5	69.40643277
1	43	6	67.08405478
1	43	7	64.64001391
1	43	8	62.12201617
1	43	9	59.58021604
1	43	10	57.07761647
1	43	11	54.69999638
1	43	12	52.55872834
1	43	13	50.77364914
1	43	14	49.42045103
1	43	15	48.48977451
1	43	16	47.91829974
1	43	17	47.63732427
1	43	18	47.59213755
1	43	19	47.74379329
1	43	20	48.06667364
1	43	21	48.54729461
1	43	22	49.18859895
1	43	23	50.01832107
1	43	24	51.04564685
1	43	25	52.19429776
1	43	26	53.37027227
1	43	27	54.49549805
1	43	28	55.49228044
1	43	29	56.26876125
1	43	30	56.71210571
1	43	31	56.72423907
1	43	32	56.29712316
1	43	33	55.49128664
1	43	34	54.36292366
1	43	35	52.94276302
1	43	36	51.24006185
1	43	37	49.25794685
1	43	38	47.02553188
1	43	39	44.61560839
1	43	40	42.12559214
1	43	41	39.66255708
1	43	42	37.3004068
1	43	43	35.04217177
1	43	44	32.88095492
1	43	45	30.82458415
1	43	46	28.90342829
1	43	47	27.18754276
1	43	48	25.80079964
1	43	49	24.95722904
1	43	50	24.90497897
1	43	51	25.56992848
1	43	52	26.66657801
1	43	53	28.00091586
1	43	54	29.44551887
1	43	55	30.88841728
1	43	56	32.24398526
1	43	57	33.48204226
1	43	58	34.59382321
1	43	59	35.5595487
1	43	60	36.34763967
1	43	61	36.91675228
1	43	62	37.2150479
1	43	63	37.1890121
1	43	64	36.8102789
1	43	65	36.08980971
1	43	66	35.05522617
1	43	67	33.72536725
1	43	68	32.10190148
1	43	69	30.18331063
1	43	70	28.00987548
1	43	71	25.6667613
1	43	72	23.24180367
1	43	73	20.81512819
1	43	74	18.46118908
1	43	75	16.24413919
1	43	76	14.22951912
1	43	77	12.49600381
1	43	78	11.11889494
1	43	79	10.11595822
1	43	80	9.454739277
1	44	1	75.76903557
1	44	2	74.47555372
1	44	3	72.88994973
1	44	4	71.03231795
1	44	5	68.92677248
1	44	6	66.62882118
1	44	7	64.20271298
1	44	8	61.70045262
1	44	9	59.17029203
1	44	10	56.67404253
1	44	11	54.29702824
1	44	12	52.15726602
1	44	13	50.40495697
1	44	14	49.13599458
1	44	15	48.30140454
1	44	16	47.80092629
1	44	17	47.56214046
1	44	18	47.53877578
1	44	19	47.70003366
1	44	20	48.02630815
1	44	21	48.50921661
1	44	22	49.15532096
1	44	23	49.98628994
1	44	24	51.00229355
1	44	25	52.14067097
1	44	26	53.31497603
1	44	27	54.44434918
1	44	28	55.44706143
1	44	29	56.22993076
1	44	30	56.6883142
1	44	31	56.735763
1	44	32	56.35129918
1	44	33	55.57853837
1	44	34	54.47711434
1	44	35	53.08852482
1	44	36	51.42614907
1	44	37	49.47990822
1	44	38	47.26763338
1	44	39	44.87693062
1	44	40	42.41422176
1	44	41	39.9771051
1	44	42	37.63085487
1	44	43	35.39042927
1	44	44	33.25868069
1	44	45	31.2493259
1	44	46	29.39278876
1	44	47	27.75104461
1	44	48	26.44253068
1	44	49	25.67034271
1	44	50	25.65142713
1	44	51	26.31725585
1	44	52	27.40227398
1	44	53	28.71036749
1	44	54	30.11926229
1	44	55	31.54054449
